Timestamp,Temperature,Humidity,AirQuality,Dust,Source,Temp_Hum_Index,Air_Dust_Product,AirQuality_Log,Dust_Log,Air_Dust_Ratio,Anomaly,Norm_Air,Norm_Dust,Norm_Product,Kitchen_Penalty,Weighted_Score,AI_Score,AI_Category
470802,26.7,90.0,178.0,115.7,outdoor,24.03,20594.6,5.187385805840755,4.75960653929251,1.5252784918594686,1,0.0712,0.4628,0.032951360000000006,0.0,0.140934704,52.5,GOOD
475802,26.7,90.0,195.4,115.6,outdoor,24.03,22588.24,5.280153395920365,4.758749273916392,1.6758147512864496,1,0.07816000000000001,0.4624,0.036141184,0.0,0.1446659776,54.1,GOOD
480802,26.7,90.0,186.5,115.3,outdoor,24.03,21503.45,5.233778845410465,4.7561730595246186,1.6036113499570075,1,0.0746,0.4612,0.03440552,0.0,0.142432828,53.2,GOOD
485802,26.7,90.0,178.0,115.3,outdoor,24.03,20523.4,5.187385805840755,4.7561730595246186,1.530524505588994,1,0.0712,0.4612,0.032837439999999996,0.0,0.14056561599999998,52.4,GOOD
490802,26.7,90.0,178.0,115.4,outdoor,24.03,20541.2,5.187385805840755,4.757032535297338,1.529209621993127,1,0.0712,0.4616,0.03286592,0.0,0.140657888,52.4,GOOD
495802,26.8,90.0,186.5,115.2,outdoor,24.12,21484.8,5.233778845410465,4.755312844417811,1.6049913941480207,1,0.0746,0.4608,0.03437568,0.0,0.142340352,53.1,GOOD
500802,26.9,90.0,186.5,114.8,outdoor,24.21,21410.2,5.233778845410465,4.751864565138895,1.6105354058721937,1,0.0746,0.4592,0.03425632,0.0,0.141970448,53.0,GOOD
505802,27.0,90.0,209.2,115.0,outdoor,24.3,24058.0,5.348059458442851,4.7535901911063645,1.803448275862069,1,0.08367999999999999,0.46,0.0384928,0.0,0.14714032,55.2,GOOD
510802,26.9,90.0,178.0,115.2,outdoor,24.21,20505.6,5.187385805840755,4.755312844417811,1.53184165232358,1,0.0712,0.4608,0.032808960000000005,0.0,0.140473344,52.3,GOOD
515802,26.8,90.0,190.9,115.1,outdoor,24.12,21972.59,5.256974403013654,4.754451888703846,1.6442721791559003,1,0.07636,0.4604,0.035156144,0.0,0.14321422159999997,53.5,GOOD
520802,26.7,90.0,195.4,115.0,outdoor,24.03,22471.0,5.280153395920365,4.7535901911063645,1.6844827586206896,1,0.07816000000000001,0.46,0.0359536,0.0,0.14410984,53.9,GOOD
525802,26.7,90.0,182.2,115.0,outdoor,24.03,20953.0,5.21057845224003,4.7535901911063645,1.5706896551724137,1,0.07288,0.46,0.0335248,0.0,0.14121111999999997,52.6,GOOD
530802,26.7,90.0,173.8,115.6,outdoor,24.03,20091.28,5.163642463221435,4.758749273916392,1.4905660377358492,1,0.06952,0.4624,0.032146047999999997,0.0,0.1399195072,52.1,GOOD
535802,26.7,90.0,186.5,115.5,outdoor,24.03,21540.75,5.233778845410465,4.757891273005756,1.6008583690987124,1,0.0746,0.462,0.0344652,0.0,0.14261778000000003,53.2,GOOD
540802,26.7,90.0,209.2,115.3,outdoor,24.03,24120.76,5.348059458442851,4.7561730595246186,1.7987962166809974,1,0.08367999999999999,0.4612,0.038593216,0.0,0.1474193824,55.3,GOOD
545802,26.7,90.0,178.0,115.2,outdoor,24.03,20505.6,5.187385805840755,4.755312844417811,1.53184165232358,1,0.0712,0.4608,0.032808960000000005,0.0,0.140473344,52.3,GOOD
550802,26.7,90.0,178.0,115.4,outdoor,24.03,20541.2,5.187385805840755,4.757032535297338,1.529209621993127,1,0.0712,0.4616,0.03286592,0.0,0.140657888,52.4,GOOD
555802,26.7,90.0,195.4,115.4,outdoor,24.03,22549.160000000003,5.280153395920365,4.757032535297338,1.6786941580756014,1,0.07816000000000001,0.4616,0.03607865600000001,0.0,0.1444805984,54.0,GOOD
560802,26.7,90.0,173.8,114.9,outdoor,24.03,19969.620000000003,5.163642463221435,4.752727750345706,1.4995685936151857,1,0.06952,0.4596,0.031951392,0.0,0.1392743088,51.8,GOOD
565802,26.7,90.0,178.0,115.0,outdoor,24.03,20470.0,5.187385805840755,4.7535901911063645,1.5344827586206895,1,0.0712,0.46,0.032752,0.0,0.1402888,52.2,GOOD
570802,26.7,90.0,190.9,115.0,outdoor,24.03,21953.5,5.256974403013654,4.7535901911063645,1.6456896551724138,1,0.07636,0.46,0.0351256,0.0,0.14312164,53.5,GOOD
575802,26.7,90.0,195.4,114.6,outdoor,24.03,22392.84,5.280153395920365,4.750135956238277,1.6903114186851211,1,0.07816000000000001,0.4584,0.035828544,0.0,0.1437390816,53.7,GOOD
580802,26.7,90.0,186.5,115.2,outdoor,24.03,21484.8,5.233778845410465,4.755312844417811,1.6049913941480207,1,0.0746,0.4608,0.03437568,0.0,0.142340352,53.1,GOOD
585802,26.7,90.0,161.7,115.0,outdoor,24.03,18595.5,5.091908014224992,4.7535901911063645,1.3939655172413792,1,0.06468,0.46,0.0297528,0.0,0.13670932,50.7,GOOD
590802,26.7,90.0,190.9,115.4,outdoor,24.03,22029.86,5.256974403013654,4.757032535297338,1.6400343642611683,1,0.07636,0.4616,0.035247776,0.0,0.1434919664,53.6,GOOD
595802,26.7,90.0,173.8,115.0,outdoor,24.03,19987.0,5.163642463221435,4.7535901911063645,1.4982758620689656,1,0.06952,0.46,0.0319792,0.0,0.13936648000000001,51.9,GOOD
600802,26.7,90.0,195.4,114.8,outdoor,24.03,22431.92,5.280153395920365,4.751864565138895,1.687392055267703,1,0.07816000000000001,0.4592,0.035891072,0.0,0.14392446080000001,53.8,GOOD
605802,26.7,90.0,165.7,115.0,outdoor,24.03,19055.5,5.116195789756748,4.7535901911063645,1.428448275862069,1,0.06627999999999999,0.46,0.0304888,0.0,0.13758771999999997,51.1,GOOD
610802,26.7,90.0,182.2,114.7,outdoor,24.03,20898.34,5.21057845224003,4.751000634199631,1.57476231633535,1,0.07288,0.4588,0.033437344,0.0,0.1409340016,52.5,GOOD
615802,26.7,90.0,190.9,114.3,outdoor,24.03,21819.87,5.256974403013654,4.747537427275013,1.6556808326105812,1,0.07636,0.4572,0.034911792,0.0,0.1424735688,53.2,GOOD
620802,26.7,90.0,204.5,113.8,outdoor,24.03,23272.1,5.32544603393629,4.743191483885466,1.7813588850174216,1,0.0818,0.4552,0.037235359999999995,0.0,0.144993304,54.3,GOOD
625802,26.7,90.0,186.5,114.3,outdoor,24.03,21316.95,5.233778845410465,4.747537427275013,1.6175195143104943,1,0.0746,0.4572,0.03410712,0.0,0.141508068,52.8,GOOD
630802,26.7,90.0,190.9,114.0,outdoor,24.03,21762.6,5.256974403013654,4.74493212836325,1.66,1,0.07636,0.456,0.03482016,0.0,0.142195824,53.1,GOOD
635802,26.7,90.0,173.8,113.7,outdoor,24.03,19761.06,5.163642463221435,4.742320024135325,1.5152571926765477,1,0.06952,0.45480000000000004,0.031617696,0.0,0.1381682544,51.3,GOOD
640802,26.7,90.0,190.9,114.0,outdoor,24.03,21762.6,5.256974403013654,4.74493212836325,1.66,1,0.07636,0.456,0.03482016,0.0,0.142195824,53.1,GOOD
645802,26.7,90.0,186.5,113.9,outdoor,24.03,21242.35,5.233778845410465,4.74406218485471,1.6231505657093124,1,0.0746,0.4556,0.033987760000000006,0.0,0.14113816399999998,52.6,GOOD
650802,26.7,90.0,195.4,113.7,outdoor,24.03,22216.98,5.280153395920365,4.742320024135325,1.7035745422842197,1,0.07816000000000001,0.45480000000000004,0.035547168,0.0,0.1429048752,53.4,GOOD
655802,26.7,90.0,186.5,113.5,outdoor,24.03,21167.75,5.233778845410465,4.740574822994295,1.62882096069869,1,0.0746,0.454,0.0338684,0.0,0.14076826,52.5,GOOD
660802,26.7,90.0,186.5,113.6,outdoor,24.03,21186.4,5.233778845410465,4.741447804280639,1.6273996509598605,1,0.0746,0.45439999999999997,0.033898239999999996,0.0,0.140860736,52.5,GOOD
665802,26.7,90.0,190.9,113.8,outdoor,24.03,21724.42,5.256974403013654,4.743191483885466,1.6628919860627178,1,0.07636,0.4552,0.034759072,0.0,0.1420106608,53.0,GOOD
670802,26.7,90.0,190.9,113.2,outdoor,24.03,21609.88,5.256974403013654,4.73795129722191,1.6716287215411558,1,0.07636,0.45280000000000004,0.034575808,0.0,0.14145517120000003,52.7,GOOD
675802,26.7,90.0,186.5,113.1,outdoor,24.03,21093.15,5.233778845410465,4.73707525686803,1.6345311130587206,1,0.0746,0.45239999999999997,0.033749039999999994,0.0,0.14039835599999997,52.3,GOOD
680802,26.7,90.0,169.7,113.1,outdoor,24.03,19193.07,5.139907629800395,4.73707525686803,1.487291849255039,1,0.06788,0.45239999999999997,0.030708911999999994,0.0,0.1367167368,50.7,GOOD
685802,26.7,91.0,178.0,113.1,outdoor,24.297,20131.8,5.187385805840755,4.73707525686803,1.5600350569675725,1,0.0712,0.45239999999999997,0.03221088,0.0,0.138535632,51.5,GOOD
690802,26.7,90.0,204.5,113.0,outdoor,24.03,23108.5,5.32544603393629,4.736198448394496,1.793859649122807,1,0.0818,0.452,0.0369736,0.0,0.14425004,53.9,GOOD
695802,26.7,91.0,169.7,112.9,outdoor,24.297,19159.13,5.139907629800395,4.735320870453137,1.4899034240561897,1,0.06788,0.4516,0.030654608000000003,0.0,0.1365325912,50.6,GOOD
700802,26.7,90.0,173.8,113.1,outdoor,24.03,19656.78,5.163642463221435,4.73707525686803,1.5232252410166522,1,0.06952,0.45239999999999997,0.031450847999999997,0.0,0.1376152272,51.1,GOOD
705802,26.7,90.0,178.0,112.6,outdoor,24.03,20042.8,5.187385805840755,4.732683506287051,1.5669014084507042,1,0.0712,0.45039999999999997,0.032068479999999996,0.0,0.138074272,51.3,GOOD
710802,26.7,90.0,150.3,112.5,outdoor,24.03,16908.75,5.01926462079431,4.7318028369214575,1.324229074889868,-1,0.06012000000000001,0.45,0.027054,0.0,0.21191570000000004,84.0,GOOD
715802,26.8,90.0,195.4,112.7,outdoor,24.12,22021.58,5.280153395920365,4.73356340075649,1.7185576077396658,1,0.07816000000000001,0.45080000000000003,0.035234528,0.0,0.1419779792,53.0,GOOD
720802,27.1,90.0,169.7,112.8,outdoor,24.39,19142.16,5.139907629800395,4.73444252169223,1.4912126537785588,1,0.06788,0.4512,0.030627456,0.0,0.1364405184,50.6,GOOD
725802,27.1,90.0,178.0,112.8,outdoor,24.39,20078.4,5.187385805840755,4.73444252169223,1.5641476274165202,1,0.0712,0.4512,0.03212544,0.0,0.138258816,51.4,GOOD
730802,27.1,90.0,195.4,112.9,outdoor,24.39,22060.660000000003,5.280153395920365,4.735320870453137,1.7155399473222124,1,0.07816000000000001,0.4516,0.03529705600000001,0.0,0.14216335840000002,53.0,GOOD
735802,27.1,90.0,173.8,112.8,outdoor,24.39,19604.64,5.163642463221435,4.73444252169223,1.5272407732864677,1,0.06952,0.4512,0.031367424,0.0,0.13733871360000002,51.0,GOOD
740802,27.1,90.0,178.0,112.7,outdoor,24.39,20060.6,5.187385805840755,4.73356340075649,1.565523306948109,1,0.0712,0.45080000000000003,0.03209696,0.0,0.13816654400000003,51.3,GOOD
745802,27.1,90.0,173.8,112.6,outdoor,24.39,19569.88,5.163642463221435,4.732683506287051,1.529929577464789,1,0.06952,0.45039999999999997,0.031311808000000003,0.0,0.1371543712,50.9,GOOD
750802,27.1,90.0,199.9,112.6,outdoor,24.39,22508.74,5.302807271820889,4.732683506287051,1.7596830985915497,1,0.07996,0.45039999999999997,0.036013984,0.0,0.1428708976,53.4,GOOD
755802,27.1,90.0,173.8,112.9,outdoor,24.39,19622.020000000004,5.163642463221435,4.735320870453137,1.5258999122036874,1,0.06952,0.4516,0.03139523200000001,0.0,0.13743088479999999,51.0,GOOD
760802,27.1,90.0,178.0,112.8,outdoor,24.39,20078.4,5.187385805840755,4.73444252169223,1.5641476274165202,1,0.0712,0.4512,0.03212544,0.0,0.138258816,51.4,GOOD
765802,27.1,90.0,190.9,112.7,outdoor,24.39,21514.43,5.256974403013654,4.73356340075649,1.6789797713280563,1,0.07636,0.45080000000000003,0.034423088,0.0,0.14099226320000002,52.5,GOOD
770802,27.0,90.0,150.3,112.7,outdoor,24.3,16938.81,5.01926462079431,4.73356340075649,1.3218997361477574,-1,0.06012000000000001,0.45080000000000003,0.027102096000000003,0.0,0.2120989144,84.0,GOOD
775802,26.9,90.0,182.2,113.2,outdoor,24.21,20625.04,5.21057845224003,4.73795129722191,1.5954465849387038,1,0.07288,0.45280000000000004,0.033000064,0.0,0.1395484096,51.9,GOOD
780802,26.8,90.0,165.7,113.0,outdoor,24.12,18724.1,5.116195789756748,4.736198448394496,1.4535087719298243,1,0.06627999999999999,0.452,0.02995856,0.0,0.135748184,50.3,GOOD
785802,26.7,90.0,178.0,113.0,outdoor,24.03,20114.0,5.187385805840755,4.736198448394496,1.5614035087719298,1,0.0712,0.452,0.0321824,0.0,0.13844336000000002,51.5,GOOD
790802,26.7,90.0,173.8,112.9,outdoor,24.03,19622.020000000004,5.163642463221435,4.735320870453137,1.5258999122036874,1,0.06952,0.4516,0.03139523200000001,0.0,0.13743088479999999,51.0,GOOD
795802,26.7,90.0,178.0,113.0,outdoor,24.03,20114.0,5.187385805840755,4.736198448394496,1.5614035087719298,1,0.0712,0.452,0.0321824,0.0,0.13844336000000002,51.5,GOOD
800802,26.7,90.0,173.8,113.0,outdoor,24.03,19639.4,5.163642463221435,4.736198448394496,1.524561403508772,1,0.06952,0.452,0.03142304,0.0,0.137523056,51.1,GOOD
805802,26.7,90.0,186.5,113.0,outdoor,24.03,21074.5,5.233778845410465,4.736198448394496,1.6359649122807018,1,0.0746,0.452,0.0337192,0.0,0.14030588,52.3,GOOD
810802,26.7,90.0,218.9,113.0,outdoor,24.03,24735.7,5.393172897560715,4.736198448394496,1.9201754385964915,1,0.08756,0.452,0.03957712,0.0,0.147405368,55.3,GOOD
815802,26.7,90.0,178.0,112.9,outdoor,24.03,20096.2,5.187385805840755,4.735320870453137,1.562774363476734,1,0.0712,0.4516,0.03215392,0.0,0.13835108799999998,51.4,GOOD
820802,26.7,90.0,199.9,113.0,outdoor,24.03,22588.7,5.302807271820889,4.736198448394496,1.7535087719298246,1,0.07996,0.452,0.03614192,0.0,0.143242088,53.5,GOOD
825802,26.7,90.0,195.4,113.1,outdoor,24.03,22099.74,5.280153395920365,4.73707525686803,1.712532865907099,1,0.07816000000000001,0.45239999999999997,0.035359584,0.0,0.1423487376,53.1,GOOD
830802,26.7,90.0,195.4,112.7,outdoor,24.03,22021.58,5.280153395920365,4.73356340075649,1.7185576077396658,1,0.07816000000000001,0.45080000000000003,0.035234528,0.0,0.1419779792,53.0,GOOD
835802,26.7,90.0,195.4,112.8,outdoor,24.03,22041.12,5.280153395920365,4.73444252169223,1.717047451669596,1,0.07816000000000001,0.4512,0.035265792,0.0,0.1420706688,53.0,GOOD
840802,26.7,90.0,186.5,112.7,outdoor,24.03,21018.55,5.233778845410465,4.73356340075649,1.6402814423922605,1,0.0746,0.45080000000000003,0.03362968,0.0,0.14002845200000003,52.1,GOOD
845802,26.7,90.0,186.5,112.7,outdoor,24.03,21018.55,5.233778845410465,4.73356340075649,1.6402814423922605,1,0.0746,0.45080000000000003,0.03362968,0.0,0.14002845200000003,52.1,GOOD
850802,26.7,90.0,186.5,112.7,outdoor,24.03,21018.55,5.233778845410465,4.73356340075649,1.6402814423922605,1,0.0746,0.45080000000000003,0.03362968,0.0,0.14002845200000003,52.1,GOOD
855802,26.7,90.0,173.8,112.3,outdoor,24.03,19517.74,5.163642463221435,4.730039168033961,1.533980582524272,1,0.06952,0.4492,0.031228384,0.0,0.13687785759999999,50.8,GOOD
860802,26.7,90.0,190.9,112.2,outdoor,24.03,21418.98,5.256974403013654,4.729156165769083,1.6863957597173145,1,0.07636,0.44880000000000003,0.034270368,0.0,0.1405293552,52.3,GOOD
865802,26.7,91.0,173.8,112.0,outdoor,24.297,19465.6,5.163642463221435,4.727387818712341,1.5380530973451327,1,0.06952,0.448,0.031144960000000003,0.0,0.136601344,50.7,GOOD
870802,26.8,91.0,195.4,112.2,outdoor,24.388,21923.88,5.280153395920365,4.729156165769083,1.726148409893993,1,0.07816000000000001,0.44880000000000003,0.035078208,0.0,0.14151453120000002,52.8,GOOD
875802,27.1,91.0,190.9,112.4,outdoor,24.661,21457.160000000003,5.256974403013654,4.730921391293652,1.68342151675485,1,0.07636,0.4496,0.034331456,0.0,0.1407145184,52.4,GOOD
880802,27.1,91.0,169.7,112.3,outdoor,24.661,19057.31,5.139907629800395,4.730039168033961,1.497793468667255,1,0.06788,0.4492,0.030491695999999995,0.0,0.13598015439999997,50.4,GOOD
885802,27.1,91.0,169.7,112.5,outdoor,24.661,19091.25,5.139907629800395,4.7318028369214575,1.4951541850220262,1,0.06788,0.45,0.030546,0.0,0.1361643,50.5,GOOD
890802,27.1,91.0,182.2,112.5,outdoor,24.661,20497.5,5.21057845224003,4.7318028369214575,1.6052863436123348,1,0.07288,0.45,0.032796,0.0,0.1389018,51.7,GOOD
895802,27.1,91.0,186.5,112.7,outdoor,24.661,21018.55,5.233778845410465,4.73356340075649,1.6402814423922605,1,0.0746,0.45080000000000003,0.03362968,0.0,0.14002845200000003,52.1,GOOD
900802,27.1,91.0,214.0,112.8,outdoor,24.661,24139.2,5.3706380281276624,4.73444252169223,1.880492091388401,-1,0.0856,0.4512,0.03862272,0.0,0.226145408,90.5,GOOD
905802,27.1,91.0,182.2,112.7,outdoor,24.661,20533.94,5.21057845224003,4.73356340075649,1.602462620932278,1,0.07288,0.45080000000000003,0.032854304,0.0,0.1390865456,51.7,GOOD
910802,27.0,90.0,204.5,112.5,outdoor,24.3,23006.25,5.32544603393629,4.7318028369214575,1.801762114537445,1,0.0818,0.45,0.03681,0.0,0.1437855,53.7,GOOD
915802,26.8,90.0,173.8,112.7,outdoor,24.12,19587.26,5.163642463221435,4.73356340075649,1.5285839929639402,1,0.06952,0.45080000000000003,0.031339616,0.0,0.1372465424,50.9,GOOD
920802,26.7,90.0,186.5,112.6,outdoor,24.03,20999.9,5.233778845410465,4.732683506287051,1.6417253521126762,1,0.0746,0.45039999999999997,0.03359984,0.0,0.139935976,52.1,GOOD
925802,26.7,90.0,165.7,112.5,outdoor,24.03,18641.25,5.116195789756748,4.7318028369214575,1.4599118942731275,1,0.06627999999999999,0.45,0.029826,0.0,0.1352883,50.1,GOOD
930802,26.7,90.0,204.5,112.6,outdoor,24.03,23026.7,5.32544603393629,4.732683506287051,1.8001760563380282,1,0.0818,0.45039999999999997,0.036842719999999995,0.0,0.143878408,53.8,GOOD
935802,26.7,91.0,186.5,112.8,outdoor,24.297,21037.2,5.233778845410465,4.73444252169223,1.6388400702987698,1,0.0746,0.4512,0.03365952,0.0,0.140120928,52.2,GOOD
940802,26.7,91.0,199.9,112.5,outdoor,24.297,22488.75,5.302807271820889,4.7318028369214575,1.7612334801762115,1,0.07996,0.45,0.035982,0.0,0.1427781,53.3,GOOD
945802,26.7,91.0,190.9,112.3,outdoor,24.297,21438.07,5.256974403013654,4.730039168033961,1.6849073256840248,1,0.07636,0.4492,0.034300912,0.0,0.1406219368,52.4,GOOD
950802,26.7,91.0,204.5,112.5,outdoor,24.297,23006.25,5.32544603393629,4.7318028369214575,1.801762114537445,1,0.0818,0.45,0.03681,0.0,0.1437855,53.7,GOOD
955802,26.7,91.0,195.4,112.4,outdoor,24.297,21962.960000000003,5.280153395920365,4.730921391293652,1.7231040564373898,1,0.07816000000000001,0.4496,0.035140736000000006,0.0,0.14169991040000002,52.9,GOOD
960802,26.7,91.0,190.9,112.4,outdoor,24.297,21457.160000000003,5.256974403013654,4.730921391293652,1.68342151675485,1,0.07636,0.4496,0.034331456,0.0,0.1407145184,52.4,GOOD
965802,26.7,91.0,204.5,112.3,outdoor,24.297,22965.35,5.32544603393629,4.730039168033961,1.8049426301853488,1,0.0818,0.4492,0.036744559999999996,0.0,0.14359968399999998,53.7,GOOD
970802,26.7,91.0,186.5,112.4,outdoor,24.297,20962.6,5.233778845410465,4.730921391293652,1.6446208112874778,1,0.0746,0.4496,0.033540160000000006,0.0,0.139751024,52.0,GOOD
975802,26.7,91.0,190.9,112.1,outdoor,24.297,21399.89,5.256974403013654,4.728272383122075,1.6878868258178603,1,0.07636,0.44839999999999997,0.034239824,0.0,0.1404367736,52.3,GOOD
980802,26.7,91.0,169.7,112.2,outdoor,24.297,19040.34,5.139907629800395,4.729156165769083,1.4991166077738514,1,0.06788,0.44880000000000003,0.030464544,0.0,0.1358880816,50.4,GOOD
985802,26.7,91.0,190.9,112.2,outdoor,24.297,21418.98,5.256974403013654,4.729156165769083,1.6863957597173145,1,0.07636,0.44880000000000003,0.034270368,0.0,0.1405293552,52.3,GOOD
990802,26.7,91.0,209.2,112.1,outdoor,24.297,23451.32,5.348059458442851,4.728272383122075,1.849690539345712,1,0.08367999999999999,0.44839999999999997,0.037522111999999996,0.0,0.1444427168,54.0,GOOD
995802,26.7,91.0,169.7,111.9,outdoor,24.297,18989.43,5.139907629800395,4.726502471155617,1.5031000885739592,1,0.06788,0.4476,0.030383088,0.0,0.13561186320000002,50.2,GOOD
1000802,26.7,91.0,190.9,112.3,outdoor,24.297,21438.07,5.256974403013654,4.730039168033961,1.6849073256840248,1,0.07636,0.4492,0.034300912,0.0,0.1406219368,52.4,GOOD
1005802,26.7,91.0,204.5,112.0,outdoor,24.297,22904.0,5.32544603393629,4.727387818712341,1.8097345132743363,1,0.0818,0.448,0.0366464,0.0,0.14332096,53.5,GOOD
1010802,26.7,91.0,186.5,112.0,outdoor,24.297,20888.0,5.233778845410465,4.727387818712341,1.6504424778761062,1,0.0746,0.448,0.0334208,0.0,0.13938112000000002,51.9,GOOD
1015802,26.7,91.0,209.2,112.3,outdoor,24.297,23493.16,5.348059458442851,4.730039168033961,1.8464254192409533,1,0.08367999999999999,0.4492,0.037589056,0.0,0.14462875839999997,54.1,GOOD
1020802,26.7,91.0,204.5,112.1,outdoor,24.297,22924.45,5.32544603393629,4.728272383122075,1.808134394341291,1,0.0818,0.44839999999999997,0.036679119999999996,0.0,0.143413868,53.6,GOOD
1025802,26.7,91.0,186.5,112.2,outdoor,24.297,20925.3,5.233778845410465,4.729156165769083,1.6475265017667844,1,0.0746,0.44880000000000003,0.03348048,0.0,0.13956607199999999,51.9,GOOD
1030802,26.7,91.0,190.9,112.2,outdoor,24.297,21418.98,5.256974403013654,4.729156165769083,1.6863957597173145,1,0.07636,0.44880000000000003,0.034270368,0.0,0.1405293552,52.3,GOOD
1035802,26.7,91.0,195.4,112.1,outdoor,24.297,21904.34,5.280153395920365,4.728272383122075,1.7276746242263483,1,0.07816000000000001,0.44839999999999997,0.035046944000000003,0.0,0.14142184160000001,52.7,GOOD
1040802,26.7,91.0,173.8,112.2,outdoor,24.297,19500.36,5.163642463221435,4.729156165769083,1.5353356890459364,1,0.06952,0.44880000000000003,0.031200576,0.0,0.1367856864,50.7,GOOD
1045802,26.7,91.0,186.5,111.8,outdoor,24.297,20850.7,5.233778845410465,4.725616339063959,1.6533687943262412,1,0.0746,0.4472,0.03336112,0.0,0.139196168,51.8,GOOD
1050802,26.7,91.0,178.0,111.7,outdoor,24.297,19882.6,5.187385805840755,4.724729421045731,1.5794143744454303,1,0.0712,0.44680000000000003,0.031812160000000006,0.0,0.13724382400000001,50.9,GOOD
1055802,26.7,92.0,195.4,111.9,outdoor,24.564,21865.26,5.280153395920365,4.726502471155617,1.730735163861825,1,0.07816000000000001,0.4476,0.034984416000000004,0.0,0.1412364624,52.7,GOOD
1060802,26.7,92.0,178.0,111.9,outdoor,24.564,19918.2,5.187385805840755,4.726502471155617,1.5766164747564215,1,0.0712,0.4476,0.03186912,0.0,0.137428368,51.0,GOOD
1065802,26.7,92.0,190.9,111.9,outdoor,24.564,21361.710000000003,5.256974403013654,4.726502471155617,1.6908768821966342,1,0.07636,0.4476,0.034178736,0.0,0.14025161039999998,52.2,GOOD
1070802,26.7,92.0,173.8,111.5,outdoor,24.564,19378.7,5.163642463221435,4.722953221644475,1.544888888888889,1,0.06952,0.446,0.031005920000000003,0.0,0.13614048799999998,50.5,GOOD
1075802,26.7,92.0,190.9,111.5,outdoor,24.564,21285.35,5.256974403013654,4.722953221644475,1.696888888888889,1,0.07636,0.446,0.03405656000000001,0.0,0.139881284,52.1,GOOD
1080802,26.7,92.0,178.0,111.7,outdoor,24.564,19882.6,5.187385805840755,4.724729421045731,1.5794143744454303,1,0.0712,0.44680000000000003,0.031812160000000006,0.0,0.13724382400000001,50.9,GOOD
1085802,26.7,92.0,190.9,111.6,outdoor,24.564,21304.44,5.256974403013654,4.72384171570559,1.6953818827708704,1,0.07636,0.44639999999999996,0.034087104,0.0,0.1399738656,52.1,GOOD
1090802,26.7,92.0,173.8,111.7,outdoor,24.564,19413.460000000003,5.163642463221435,4.724729421045731,1.5421472937000889,1,0.06952,0.44680000000000003,0.031061536000000004,0.0,0.13632483039999999,50.6,GOOD
1095802,26.7,92.0,199.9,111.5,outdoor,24.564,22288.85,5.302807271820889,4.722953221644475,1.776888888888889,1,0.07996,0.446,0.035662160000000005,0.0,0.141850124,52.9,GOOD
1100802,26.7,92.0,195.4,111.4,outdoor,24.564,21767.56,5.280153395920365,4.722063937459591,1.7384341637010676,1,0.07816000000000001,0.4456,0.034828096,0.0,0.1407730144,52.5,GOOD
1105802,26.7,92.0,178.0,111.4,outdoor,24.564,19829.2,5.187385805840755,4.722063937459591,1.583629893238434,1,0.0712,0.4456,0.03172672,0.0,0.136967008,50.8,GOOD
1110802,26.7,92.0,186.5,111.4,outdoor,24.564,20776.1,5.233778845410465,4.722063937459591,1.6592526690391458,1,0.0746,0.4456,0.03324176,0.0,0.13882626399999998,51.6,GOOD
1115802,26.7,92.0,178.0,111.3,outdoor,24.564,19811.4,5.187385805840755,4.721173861744398,1.585040071237756,1,0.0712,0.4452,0.031698239999999996,0.0,0.13687473600000002,50.8,GOOD
1120802,26.7,92.0,228.8,111.2,outdoor,24.564,25442.56,5.437209365414655,4.720282993088596,2.0392156862745097,-1,0.09152,0.44480000000000003,0.040708096,0.0,0.2278918144,91.3,GOOD
1125802,26.7,92.0,190.9,111.2,outdoor,24.564,21228.08,5.256974403013654,4.720282993088596,1.7014260249554367,1,0.07636,0.44480000000000003,0.033964928000000005,0.0,0.13960353920000002,52.0,GOOD
1130802,26.7,92.0,195.4,111.1,outdoor,24.564,21708.94,5.280153395920365,4.719391330078114,1.7430865298840323,1,0.07816000000000001,0.44439999999999996,0.034734304,0.0,0.14049494559999998,52.3,GOOD
1135802,26.7,92.0,178.0,111.0,outdoor,24.564,19758.0,5.187385805840755,4.718498871295094,1.5892857142857142,1,0.0712,0.444,0.0316128,0.0,0.13659792,50.7,GOOD
1140802,26.7,92.0,173.8,110.7,outdoor,24.564,19239.660000000003,5.163642463221435,4.715816706075155,1.5559534467323188,1,0.06952,0.4428,0.030783456000000004,0.0,0.1354031184,50.2,GOOD
1145802,26.7,92.0,178.0,111.0,outdoor,24.564,19758.0,5.187385805840755,4.718498871295094,1.5892857142857142,1,0.0712,0.444,0.0316128,0.0,0.13659792,50.7,GOOD
1150802,26.7,92.0,190.9,110.9,outdoor,24.564,21170.81,5.256974403013654,4.71760561531788,1.7059874888293118,1,0.07636,0.44360000000000005,0.033873296000000004,0.0,0.1393257944,51.8,GOOD
1155802,26.7,92.0,173.8,110.8,outdoor,24.564,19257.04,5.163642463221435,4.716711560720999,1.554561717352415,1,0.06952,0.4432,0.030811264,0.0,0.13549528959999999,50.2,GOOD
1160802,26.7,92.0,190.9,110.6,outdoor,24.564,21113.54,5.256974403013654,4.71492104994721,1.7105734767025091,1,0.07636,0.44239999999999996,0.033781664,0.0,0.1390480496,51.7,GOOD
